"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Island","CROCKETT LAKE WATER Commissioner, Position 1","WRITE-IN"," ","0","0","Water"
"Island","FREELAND WATER AND SEWER Commissioner, Position 3","Chad Gladhart"," ","284","99.3007","Water"
"Island","FREELAND WATER AND SEWER Commissioner, Position 3","WRITE-IN"," ","2","0.6993","Water"
"Island","JUNIPER BEACH WATER Commissioner, Position 2","Greg Hood"," ","48","100","Water"
"Island","JUNIPER BEACH WATER Commissioner, Position 2","WRITE-IN"," ","0","0","Water"
"Island","LAGOON POINT WATER Commissioner, Position 1","Paul Kukuk"," ","177","98.3333","Water"
"Island","LAGOON POINT WATER Commissioner, Position 1","WRITE-IN"," ","3","1.6667","Water"
"Island","LEDGEWOOD BCH WATER Commissioner, Position 1","Steve Clemens"," ","73","60.3306","Water"
"Island","LEDGEWOOD BCH WATER Commissioner, Position 1","Mitchell L. Klein"," ","47","38.843","Water"
"Island","LEDGEWOOD BCH WATER Commissioner, Position 1","WRITE-IN"," ","1","0.8264","Water"
"Island","LONG BEACH WATER Commissioner, Position 3","Deborah Engel"," ","12","100","Water"
"Island","LONG BEACH WATER Commissioner, Position 3","WRITE-IN"," ","0","0","Water"
"Island","PENN COVE WATER AND SEWER Commissioner, Position 1","Michael Warren Powell"," ","150","99.3377","Water"
"Island","PENN COVE WATER AND SEWER Commissioner, Position 1","WRITE-IN"," ","1","0.6623","Water"
"Island","RHODENA BEACH WATER Commissioner, Position 1","Roger Eelkema"," ","47","100","Water"
"Island","RHODENA BEACH WATER Commissioner, Position 1","WRITE-IN"," ","0","0","Water"
"Island","RHODENA BEACH WATER Commissioner, Position 3","Gordon D. McMillan"," ","47","100","Water"
"Island","RHODENA BEACH WATER Commissioner, Position 3","WRITE-IN"," ","0","0","Water"
"Island","SARATOGA WATER Commissioner, Position 1","Keith Sorensen"," ","86","95.5556","Water"
"Island","SARATOGA WATER Commissioner, Position 1","WRITE-IN"," ","4","4.4444","Water"
"Island","SCATCHET HEAD WATER Commissioner, Position 1","David G. Mullins"," ","160","98.7654","Water"
"Island","SCATCHET HEAD WATER Commissioner, Position 1","WRITE-IN"," ","2","1.2346","Water"
"Island","SCATCHET HEAD WATER Commissioner, Position 2","Jacqueline Mach"," ","175","98.3146","Water"
"Island","SCATCHET HEAD WATER Commissioner, Position 2","WRITE-IN"," ","3","1.6854","Water"
"Island","SWANTOWN WATER Commissioner, Position 1","Claud O. Linn"," ","46","100","Water"
"Island","SWANTOWN WATER Commissioner, Position 1","WRITE-IN"," ","0","0","Water"
"Island","HOLMES HARBOR SEWER Commissioner, Position 2","Bill Hamilton"," ","255","97.7011","Water"
"Island","HOLMES HARBOR SEWER Commissioner, Position 2","WRITE-IN"," ","6","2.2989","Water"
"Island","MAIN STREET SEWER Commissioner, Position 2","Darla Farmer"," ","22","95.6522","Water"
"Island","MAIN STREET SEWER Commissioner, Position 2","WRITE-IN"," ","1","4.3478","Water"
"Jefferson","Jefferson Superior Court Judge Position 1","Brandon Mack"," ","9522","98.7145","Judicial"
"Jefferson","Jefferson Superior Court Judge Position 1","WRITE-IN"," ","124","1.2855","Judicial"
"Jefferson","Port of Port Townsend Commissioner, District 1","Pam Petranek"," ","9817","87.5346","Port"
"Jefferson","Port of Port Townsend Commissioner, District 1","Chuck Fauls"," ","1358","12.1088","Port"
"Jefferson","Port of Port Townsend Commissioner, District 1","WRITE-IN"," ","40","0.3567","Port"
"Jefferson","East Jefferson County Hospital District No. 2 Commissioner, Position 1","Bruce J. McComas"," ","9383","98.9872","Hospital"
"Jefferson","East Jefferson County Hospital District No. 2 Commissioner, Position 1","WRITE-IN"," ","96","1.0128","Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 1","David Dickson"," ","45","100","Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 1","WRITE-IN"," ","0","0","Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 2","Brian Hoctor"," ","44","100","Hospital"
"Jefferson","West (Forks) Jefferson County Hospital Dist. No. 1 Commissioner, Position 2","WRITE-IN"," ","0","0","Hospital"
"Jefferson","City of Port Townsend Council Member, Position 3","Monica MickHager"," ","3272","97.2074","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 3","WRITE-IN"," ","94","2.7926","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 4","Owen Rowe"," ","3201","97.5617","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 4","WRITE-IN"," ","80","2.4383","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 6","Amy Howard"," ","3273","97.266","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 6","WRITE-IN"," ","92","2.734","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 7","David J. Faber"," ","2950","92.7673","City/Town"
"Jefferson","City of Port Townsend Council Member, Position 7","WRITE-IN"," ","230","7.2327","City/Town"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 1","Dorothy Cook"," ","19","100","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 1","WRITE-IN"," ","0","0","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 2","Vanessa Kowoosh"," ","14","82.3529","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 2","WRITE-IN"," ","3","17.6471","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 3","Rowland Mason"," ","17","94.4444","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 3","WRITE-IN"," ","1","5.5556","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 4","Thomas Obi"," ","18","94.7368","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 4","WRITE-IN"," ","1","5.2632","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 5","Rosemary Jackson"," ","8","38.0952","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 5","Sarah Charles"," ","13","61.9048","School"
"Jefferson","QUEETS / CLEARWATER SCHOOL DISTRICT  NO. 20 Director At Large Position 5","WRITE-IN"," ","0","0","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 2","JOSHUA CUNNINGHAM"," ","294","96.0784","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 2","WRITE-IN"," ","12","3.9216","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 3","Michelle Matheson"," ","323","96.997","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 3","WRITE-IN"," ","10","3.003","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 4","Bill Barnet"," ","314","95.4407","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Director At Large Position 4","WRITE-IN"," ","15","4.5593","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director District 1","Ron Frantz"," ","436","71.4754","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director District 1","Ronald Leon Jones"," ","167","27.377","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director District 1","WRITE-IN"," ","7","1.1475","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director District 3","Viviann Kuehl"," ","478","94.4664","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director District 3","WRITE-IN"," ","28","5.5336","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director At Large Position 4","Anne Bessey"," ","293","43.8623","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director At Large Position 4","James Hodgson"," ","374","55.988","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Director At Large Position 4","WRITE-IN"," ","1","0.1497","School"
"Jefferson","CHIMACUM SCHOOL DISTRICT NO. 49 Director District 3","Kristina Mayer"," ","3129","98.3653","School"
"Jefferson","CHIMACUM SCHOOL DISTRICT NO. 49 Director District 3","WRITE-IN"," ","52","1.6347","School"
"Jefferson","CHIMACUM SCHOOL DISTRICT NO. 49 Director District 4","Tami Robocker"," ","2907","97.9447","School"
"Jefferson","CHIMACUM SCHOOL DISTRICT NO. 49 Director District 4","WRITE-IN"," ","61","2.0553","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 1","John Nowak"," ","5244","99.4123","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 1","WRITE-IN"," ","31","0.5877","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 2","Annie Bartos"," ","1003","16.2088","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 2","Simon Little"," ","5171","83.565","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 2","WRITE-IN"," ","14","0.2262","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 3","Matt Klontz"," ","5195","81.4391","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 3","Nancy Papasodora"," ","1168","18.3101","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director District 3","WRITE-IN"," ","16","0.2508","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director At Large Position 5","Nathanael L. O'Hara"," ","3550","56.7183","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director At Large Position 5","Timothy S. Hawley"," ","2690","42.9781","School"
"Jefferson","PORT TOWNSEND SCHOOL DISTRICT NO. 50 Director At Large Position 5","WRITE-IN"," ","19","0.3036","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director District No. 1","Lawrence (Larry) Jeffryes"," ","101","76.5152","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director District No. 1","John Graham"," ","31","23.4848","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director District No. 1","WRITE-IN"," ","0","0","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director District No. 3","Eric Pickens"," ","107","97.2727","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director District No. 3","WRITE-IN"," ","3","2.7273","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Maren Halvorsen"," ","100","74.6269","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Derek Huntington"," ","34","25.3731","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","WRITE-IN"," ","0","0","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 5","Michael Rocha"," ","66","50","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 5","Sandra Kellso"," ","66","50","School"
"Jefferson","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 5","WRITE-IN"," ","0","0","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 1","Shannon Dahlgren"," ","23","100","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 1","WRITE-IN"," ","0","0","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 3","William H Rohde"," ","23","100","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 3","WRITE-IN"," ","0","0","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 5","Michael A Reaves"," ","24","100","School"
"Jefferson","QUILLAYUTE VALLEY SCHOOL DISTRICT 402 Director District No. 5","WRITE-IN"," ","0","0","School"
"Jefferson","EAST JEFFERSON FIRE DISTRICT NO. 1 Commissioner District 4","Geoff Masci"," ","7463","98.0941","Fire"
"Jefferson","EAST JEFFERSON FIRE DISTRICT NO. 1 Commissioner District 4","WRITE-IN"," ","145","1.9059","Fire"
"Jefferson","Quilcene Fire District No. 2 Commissioner, Position 3","Marcia Kelbon"," ","569","97.5986","Fire"
"Jefferson","Quilcene Fire District No. 2 Commissioner, Position 3","WRITE-IN"," ","14","2.4014","Fire"
"Jefferson","Brinnon Fire District No. 4 Commissioner, Position 1","Richard Moore"," ","311","97.4922","Fire"
"Jefferson","Brinnon Fire District No. 4 Commissioner, Position 1","WRITE-IN"," ","8","2.5078","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Commissioner, Position 1","Casey Carson"," ","111","99.1071","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Commissioner, Position 1","WRITE-IN"," ","1","0.8929","Fire"
"Jefferson","FIRE DISTRICT 1 Commissioner Position No. 1","Dustin Kraft"," ","4","100","Fire"
"Jefferson","FIRE DISTRICT 1 Commissioner Position No. 1","WRITE-IN"," ","0","0","Fire"
"Jefferson","FIRE DISTRICT 1 Commissioner Position No. 2","Chet Hunt"," ","4","100","Fire"
"Jefferson","FIRE DISTRICT 1 Commissioner Position No. 2","WRITE-IN"," ","0","0","Fire"
"Jefferson","FIRE DISTRICT 3 Commissioner Position No. 2","Mike Mingee"," ","122","98.3871","Fire"
"Jefferson","FIRE DISTRICT 3 Commissioner Position No. 2","WRITE-IN"," ","2","1.6129","Fire"
"Jefferson","Brinnon Water District No. 2 Commissioner, Position 2","Bradford Schurman"," ","0","0","Water"
"Jefferson","Brinnon Water District No. 2 Commissioner, Position 2","WRITE-IN"," ","0","0","Water"
"Jefferson","Brinnon Cemetery District No. 1 Commissioner, Position 1","Jeremy Mueller"," ","309","97.4763","Cemetery"
"Jefferson","Brinnon Cemetery District No. 1 Commissioner, Position 1","WRITE-IN"," ","8","2.5237","Cemetery"
"Jefferson","Brinnon Cemetery District No. 1 Commissioner, Position 3","Kristy Leannette Rember"," ","300","97.7199","Cemetery"
"Jefferson","Brinnon Cemetery District No. 1 Commissioner, Position 3","WRITE-IN"," ","7","2.2801","Cemetery"
"Jefferson","Quilcene Cemetery District No. 2 Commissioner, Position 2","Mary Ann Stamper"," ","576","99.654","Cemetery"
"Jefferson","Quilcene Cemetery District No. 2 Commissioner, Position 2","WRITE-IN"," ","2","0.346","Cemetery"
"Jefferson","Gardiner Cemetery District No. 3 Commissioner, Position 3","Terry Wood"," ","125","98.4252","Cemetery"
"Jefferson","Gardiner Cemetery District No. 3 Commissioner, Position 3","WRITE-IN"," ","2","1.5748","Cemetery"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 1","Norman Johnson"," ","176","100","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 1","WRITE-IN"," ","0","0","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 3","Thane Grooms"," ","177","100","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 3","WRITE-IN"," ","0","0","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 4","Cathy Bohman"," ","161","97.5758","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 4","WRITE-IN"," ","4","2.4242","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 5","Richard Hull"," ","164","99.3939","Park and Recreation"
"Jefferson","Coyle-Thorndyke Park and Recreation Dist. No. 1 Commissioner, Position 5","WRITE-IN"," ","1","0.6061","Park and Recreation"
"Jefferson","PORT TOWNSEND TRANSPORTATION BENEFIT DISTRICT PORT TOWNSEND, WASHINGTON SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS","YES"," ","3676","79.7051","Transportation"
"Jefferson","PORT TOWNSEND TRANSPORTATION BENEFIT DISTRICT PORT TOWNSEND, WASHINGTON SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS","NO"," ","936","20.2949","Transportation"
"King","King Assessor","John Wilson"," ","361448","98.6129","County"
"King","King Assessor","WRITE-IN"," ","5084","1.3871","County"
"King","King Director of Elections","Julie Wise"," ","399050","83.9345","County"
"King","King Director of Elections","Doug Basler"," ","75447","15.8692","County"
"King","King Director of Elections","WRITE-IN"," ","933","0.1962","County"
"King","County Council District No. 2 Metropolitan King County Council District No. 2","Girmay Zahilay"," ","49156","98.6237","County"
"King","County Council District No. 2 Metropolitan King County Council District No. 2","WRITE-IN"," ","686","1.3763","County"
"King","County Council District No. 4 Metropolitan King County Council District No. 4","Jorge L. Bar&#243;n"," ","44598","59.9766","County"
"King","County Council District No. 4 Metropolitan King County Council District No. 4","Sarah Reyneveld"," ","29450","39.6052","County"
"King","County Council District No. 4 Metropolitan King County Council District No. 4","WRITE-IN"," ","311","0.4182","County"
"King","County Council District No. 6 Metropolitan King County Council District No. 6","Claudia Balducci"," ","35276","97.8774","County"
"King","County Council District No. 6 Metropolitan King County Council District No. 6","WRITE-IN"," ","765","2.1226","County"
"King","COUNTY COUNCIL DISTRICT NO. 8 Metropolitan King County Council District No. 8","Teresa Mosqueda"," ","33921","55.0058","County"
"King","COUNTY COUNCIL DISTRICT NO. 8 Metropolitan King County Council District No. 8","Sofia Aragon"," ","27553","44.6796","County"
"King","COUNTY COUNCIL DISTRICT NO. 8 Metropolitan King County Council District No. 8","WRITE-IN"," ","194","0.3146","County"
"King","Court of Appeals, Division 1, District 1 Judge Position 2","Lori K. Smith"," ","336248","98.5758","Judicial"
"King","Court of Appeals, Division 1, District 1 Judge Position 2","WRITE-IN"," ","4858","1.4242","Judicial"
"King","Court of Appeals, Division 1, District 1 Judge Position 3","J. Michael (&quot;Mike&quot;) Diaz"," ","334894","98.6099","Judicial"
"King","Court of Appeals, Division 1, District 1 Judge Position 3","WRITE-IN"," ","4721","1.3901","Judicial"
